model,region,scenario,unit,variable,2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
REMIND-MAGPIE,World,ssp585,Mt BC / yr,Emissions|BC,9.7274,9.4165,8.4366,8.0625,6.9009,6.5697,6.0885,5.4241,4.4047,3.3138
REMIND-MAGPIE,World,ssp585,Mt CH4 / yr,Emissions|CH4,388.073,397.464,454.468,542.293,590.298,597.91,597.128,568.979,513.331,482.145
REMIND-MAGPIE,World,ssp585,Mt CO / yr,Emissions|CO,934.35,884.161,754.609,706.197,671.951,675.591,666.542,653.751,616.607,576.646
REMIND-MAGPIE,World,ssp585,Mt CO2 / yr,Emissions|CO2|MAGICC AFOLU,3517.44,3949.69,4546.87,3435.74,2052.99,139.396,-229.931,-147.852,-495.368,-1530.32
REMIND-MAGPIE,World,ssp585,Mt CO2 / yr,Emissions|CO2|MAGICC Fossil and Industrial,35635.3,39762.7,50749.7,65340.0,81245.2,100199.0,117035.0,129795.0,131072.0,127818.0
REMIND-MAGPIE,World,ssp585,Mt NH3 / yr,Emissions|NH3,65.2797,69.6816,77.1604,80.8959,81.112,83.3963,85.2471,84.5319,84.6476,81.5254
REMIND-MAGPIE,World,ssp585,Mt NOx / yr,Emissions|NOx,155.52,162.672,162.37,169.626,161.214,164.962,157.301,145.374,123.551,98.7306
REMIND-MAGPIE,World,ssp585,Mt OC / yr,Emissions|OC,34.746,30.9321,24.4034,21.3377,20.3326,19.7663,19.3602,18.9423,18.2181,17.6029
REMIND-MAGPIE,World,ssp585,Mt SO2 / yr,Emissions|Sulfur,100.771,80.1508,71.5095,71.474,60.442,63.8658,61.3976,53.2935,41.935,29.5147
REMIND-MAGPIE,World,ssp585,Mt VOC / yr,Emissions|VOC,227.245,229.234,218.806,209.566,204.304,207.515,203.193,200.116,188.573,163.313
REMIND-MAGPIE,World,ssp585,kt C2F6 / yr,Emissions|C2F6,1.57,2.0176,1.3588,0.9371,0.6675,0.4947,0.3841,0.3133,0.1876,0.1876
REMIND-MAGPIE,World,ssp585,kt C3F8 / yr,Emissions|C3F8,0.4478,0.5755,0.3876,0.2673,0.1904,0.1411,0.1096,0.0894,0.0535,0.0535
REMIND-MAGPIE,World,ssp585,kt C4F10 / yr,Emissions|C4F10,0.0994,0.1278,0.086,0.0593,0.0423,0.0313,0.0243,0.0198,0.0118,0.0118
REMIND-MAGPIE,World,ssp585,kt C5F12 / yr,Emissions|C5F12,0.0435,0.0559,0.0377,0.026,0.0185,0.0137,0.0106,0.0087,0.0052,0.0052
REMIND-MAGPIE,World,ssp585,kt C6F14 / yr,Emissions|C6F14,0.35,0.4498,0.303,0.2089,0.1488,0.1103,0.0857,0.0698,0.0418,0.0418
REMIND-MAGPIE,World,ssp585,kt C7F16 / yr,Emissions|C7F16,0.2338,0.3005,0.2023,0.1396,0.0994,0.0737,0.0572,0.0467,0.0279,0.0279
REMIND-MAGPIE,World,ssp585,kt C8F18 / yr,Emissions|C8F18,0.1014,0.1303,0.0878,0.0605,0.0431,0.032,0.0248,0.0202,0.0121,0.0121
REMIND-MAGPIE,World,ssp585,kt CCl4 / yr,Emissions|CCl4,47.5476,34.8954,18.7952,10.1234,5.4526,2.9369,1.5818,0.852,0.4589,0.2461
REMIND-MAGPIE,World,ssp585,kt CF4 / yr,Emissions|CF4,10.8699,12.7461,10.3582,8.8363,7.8588,7.2291,6.8289,6.5731,6.1178,6.1178
REMIND-MAGPIE,World,ssp585,kt CFC11 / yr,Emissions|CFC11,43.5734,35.1105,22.7964,14.8012,9.6101,6.2396,4.0512,2.6304,1.7078,1.1067
REMIND-MAGPIE,World,ssp585,kt CFC113 / yr,Emissions|CFC113,0.8742,0.411,0.0909,0.0201,0.0044,0.001,0.0002,0.0,-0.0,0.0
REMIND-MAGPIE,World,ssp585,kt CFC114 / yr,Emissions|CFC114,1.6696,0.8978,0.2594,0.0751,0.0217,0.0063,0.0018,0.0004,0.0002,0.0
REMIND-MAGPIE,World,ssp585,kt CFC115 / yr,Emissions|CFC115,1.6714,1.3855,0.9519,0.6544,0.4498,0.3091,0.2124,0.1459,0.1002,0.0686
REMIND-MAGPIE,World,ssp585,kt CFC12 / yr,Emissions|CFC12,14.6096,6.0003,1.0122,0.1707,0.0288,0.0049,0.0008,0.0001,-0.0,0.012
REMIND-MAGPIE,World,ssp585,kt CH2Cl2 / yr,Emissions|CH2Cl2,1267.98,1583.21,1830.52,1869.29,2158.83,2524.41,2977.41,3262.15,3278.13,3198.7
REMIND-MAGPIE,World,ssp585,kt CH3Br / yr,Emissions|CH3Br,133.823,142.015,129.958,122.239,117.305,114.142,112.118,110.822,108.521,108.521
REMIND-MAGPIE,World,ssp585,kt CH3CCl3 / yr,Emissions|CH3CCl3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REMIND-MAGPIE,World,ssp585,kt CH3Cl / yr,Emissions|CH3Cl,5404.81,5599.69,5351.66,5193.58,5092.05,5026.64,4985.07,4958.5,4911.21,4911.21
REMIND-MAGPIE,World,ssp585,kt CHCl3 / yr,Emissions|CHCl3,459.646,513.056,434.445,384.125,351.955,331.336,318.139,309.691,294.691,294.691
REMIND-MAGPIE,World,ssp585,kt HCFC141b / yr,Emissions|HCFC141b,59.82,64.9344,53.9924,31.7665,18.1624,10.3843,5.9372,3.3946,1.9408,1.2004
REMIND-MAGPIE,World,ssp585,kt HCFC142b / yr,Emissions|HCFC142b,22.47,20.0708,11.6285,3.6001,1.0108,0.2838,0.0796,0.0224,0.0063,0.0209
REMIND-MAGPIE,World,ssp585,kt HCFC22 / yr,Emissions|HCFC22,358.881,322.601,143.31,20.2888,1.8833,0.1748,0.0163,0.0015,0.0002,0.009
REMIND-MAGPIE,World,ssp585,kt HFC125 / yr,Emissions|HFC125,78.7906,174.747,334.065,420.423,530.245,663.253,808.14,874.273,843.549,791.46
REMIND-MAGPIE,World,ssp585,kt HFC134a / yr,Emissions|HFC134a,201.953,264.285,313.188,320.854,378.108,450.397,539.97,596.274,599.435,583.729
REMIND-MAGPIE,World,ssp585,kt HFC143a / yr,Emissions|HFC143a,32.381,63.6446,119.722,156.243,200.97,252.829,313.213,342.432,330.114,309.72
REMIND-MAGPIE,World,ssp585,kt HFC152a / yr,Emissions|HFC152a,55.8814,62.7936,55.1187,46.6095,48.4031,52.181,57.103,58.0027,54.1236,49.6307
REMIND-MAGPIE,World,ssp585,kt HFC227ea / yr,Emissions|HFC227ea,3.6633,5.6131,7.9808,8.4836,9.8399,10.7504,11.6069,11.4664,10.3377,9.1498
REMIND-MAGPIE,World,ssp585,kt HFC23 / yr,Emissions|HFC23,14.4857,2.665,0.8297,0.5312,0.3014,0.1868,0.1112,0.0583,0.0272,0.0
REMIND-MAGPIE,World,ssp585,kt HFC236fa / yr,Emissions|HFC236fa,0.2604,0.4747,0.8813,1.1627,1.5409,2.0077,2.5363,2.8325,2.8207,2.7089
REMIND-MAGPIE,World,ssp585,kt HFC245fa / yr,Emissions|HFC245fa,11.7285,21.3796,39.6919,52.3667,69.4033,90.4257,114.238,127.578,127.046,122.01
REMIND-MAGPIE,World,ssp585,kt HFC32 / yr,Emissions|HFC32,38.5792,7.0976,2.2097,1.4147,0.8027,0.4975,0.2962,0.1553,0.0724,0.0
REMIND-MAGPIE,World,ssp585,kt HFC365mfc / yr,Emissions|HFC365mfc,4.6492,6.0842,7.2099,7.3864,8.7045,10.3687,12.4308,13.7269,13.7997,13.4382
REMIND-MAGPIE,World,ssp585,kt HFC4310mee / yr,Emissions|HFC4310mee,1.1516,1.294,1.1359,0.9605,0.9975,1.0753,1.1768,1.1953,1.1154,1.0228
REMIND-MAGPIE,World,ssp585,kt Halon1202 / yr,Emissions|Halon1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REMIND-MAGPIE,World,ssp585,kt Halon1211 / yr,Emissions|Halon1211,3.2933,2.1847,0.9614,0.4231,0.1862,0.0819,0.0361,0.0159,0.007,0.008
REMIND-MAGPIE,World,ssp585,kt Halon1301 / yr,Emissions|Halon1301,1.3378,1.1071,0.7583,0.5193,0.3557,0.2436,0.1668,0.1143,0.0783,0.0536
REMIND-MAGPIE,World,ssp585,kt Halon2402 / yr,Emissions|Halon2402,0.3481,0.279,0.1793,0.1153,0.0741,0.0476,0.0306,0.0197,0.0126,0.0081
REMIND-MAGPIE,World,ssp585,kt N2O / yr,Emissions|N2O,10900.0,11732.7,12646.8,13379.9,13171.3,13436.5,13434.1,13488.3,13224.0,12725.0
REMIND-MAGPIE,World,ssp585,kt NF3 / yr,Emissions|NF3,1.3581,1.4246,1.5738,1.6846,1.8154,1.8682,1.9069,1.8797,1.8356,1.7814
REMIND-MAGPIE,World,ssp585,kt SF6 / yr,Emissions|SF6,8.02,8.4127,9.2939,9.9479,10.7207,11.0328,11.2612,11.1,10.84,10.52
REMIND-MAGPIE,World,ssp585,kt SO2F2 / yr,Emissions|SO2F2,2.5317,2.9687,2.4126,2.0581,1.8304,1.6837,1.5905,1.531,1.4249,1.4249
REMIND-MAGPIE,World,ssp585,kt cC4F8 / yr,Emissions|cC4F8,1.2672,1.486,1.2075,1.0302,0.9162,0.8429,0.796,0.7662,0.7133,0.7133
