model,region,scenario,unit,variable,2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM4,World,ssp434,Mt BC / yr,Emissions|BC,9.7274,10.0011,9.4707,8.7182,7.5105,6.6482,6.1912,5.6271,4.6223,3.7472
GCAM4,World,ssp434,Mt CH4 / yr,Emissions|CH4,388.073,432.598,394.076,410.83,412.591,414.825,413.616,405.591,390.275,375.709
GCAM4,World,ssp434,Mt CO / yr,Emissions|CO,934.35,956.204,938.501,936.002,913.774,884.411,900.696,844.771,669.551,522.714
GCAM4,World,ssp434,Mt CO2 / yr,Emissions|CO2|MAGICC AFOLU,3517.44,1409.8,-1004.42,-1080.65,-583.823,2059.41,5239.01,5856.2,3685.23,1477.33
GCAM4,World,ssp434,Mt CO2 / yr,Emissions|CO2|MAGICC Fossil and Industrial,35635.3,37666.5,35463.7,28819.8,20422.6,12996.4,5616.73,-2141.52,-9644.61,-16294.3
GCAM4,World,ssp434,Mt NH3 / yr,Emissions|NH3,65.2797,69.1333,76.5499,83.4709,89.2138,92.7503,96.2657,99.1367,98.8843,96.2698
GCAM4,World,ssp434,Mt NOx / yr,Emissions|NOx,155.52,152.852,137.734,119.959,100.514,87.7753,78.4341,68.2095,56.6037,45.9837
GCAM4,World,ssp434,Mt OC / yr,Emissions|OC,34.746,36.1512,37.0928,36.9851,34.9004,33.0403,33.4748,32.4604,26.7816,22.1326
GCAM4,World,ssp434,Mt SO2 / yr,Emissions|Sulfur,100.771,88.1912,71.5592,55.4412,39.3918,30.9963,25.8823,21.9366,19.4488,17.8625
GCAM4,World,ssp434,Mt VOC / yr,Emissions|VOC,227.245,230.439,237.626,244.124,240.226,231.676,229.782,217.368,185.073,158.952
GCAM4,World,ssp434,kt C2F6 / yr,Emissions|C2F6,1.57,1.4636,1.2876,1.2624,1.2258,1.1578,1.1018,1.0498,1.0553,1.0942
GCAM4,World,ssp434,kt C3F8 / yr,Emissions|C3F8,0.4478,0.4175,0.3673,0.3601,0.3496,0.3302,0.3143,0.2994,0.301,0.3121
GCAM4,World,ssp434,kt C4F10 / yr,Emissions|C4F10,0.0994,0.0927,0.0815,0.0799,0.0776,0.0733,0.0698,0.0664,0.0668,0.0693
GCAM4,World,ssp434,kt C5F12 / yr,Emissions|C5F12,0.0435,0.0406,0.0357,0.035,0.0339,0.0321,0.0305,0.0291,0.0293,0.0304
GCAM4,World,ssp434,kt C6F14 / yr,Emissions|C6F14,0.35,0.3263,0.2871,0.2814,0.2733,0.2581,0.2456,0.234,0.2352,0.244
GCAM4,World,ssp434,kt C7F16 / yr,Emissions|C7F16,0.2338,0.218,0.1917,0.188,0.1825,0.1724,0.1641,0.1563,0.1572,0.1629
GCAM4,World,ssp434,kt C8F18 / yr,Emissions|C8F18,0.1014,0.0945,0.0832,0.0815,0.0792,0.0748,0.0712,0.0678,0.0682,0.0707
GCAM4,World,ssp434,kt CCl4 / yr,Emissions|CCl4,47.5476,34.8954,18.7952,10.1234,5.4526,2.9369,1.5818,0.852,0.4589,0.2461
GCAM4,World,ssp434,kt CF4 / yr,Emissions|CF4,10.8699,9.5575,6.8526,6.6187,6.3845,6.0542,5.8336,5.7498,5.756,5.8638
GCAM4,World,ssp434,kt CFC11 / yr,Emissions|CFC11,43.5734,35.1105,22.7964,14.8012,9.6101,6.2396,4.0512,2.6304,1.7078,1.1067
GCAM4,World,ssp434,kt CFC113 / yr,Emissions|CFC113,0.8742,0.411,0.0909,0.0201,0.0044,0.001,0.0002,0.0,0.0,0.0
GCAM4,World,ssp434,kt CFC114 / yr,Emissions|CFC114,1.6696,0.8978,0.2594,0.0751,0.0217,0.0063,0.0018,0.0004,0.0002,0.0
GCAM4,World,ssp434,kt CFC115 / yr,Emissions|CFC115,1.6714,1.3855,0.9519,0.6544,0.4498,0.3091,0.2124,0.1459,0.1002,0.0686
GCAM4,World,ssp434,kt CFC12 / yr,Emissions|CFC12,14.6096,6.0003,1.0122,0.1707,0.0288,0.0049,0.0008,0.0001,-0.0,0.012
GCAM4,World,ssp434,kt CH2Cl2 / yr,Emissions|CH2Cl2,1267.98,1101.43,448.514,333.457,278.385,276.808,275.567,274.81,276.06,277.303
GCAM4,World,ssp434,kt CH3Br / yr,Emissions|CH3Br,133.823,131.876,128.654,128.193,127.523,126.279,125.254,124.302,124.403,125.115
GCAM4,World,ssp434,kt CH3CCl3 / yr,Emissions|CH3CCl3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM4,World,ssp434,kt CH3Cl / yr,Emissions|CH3Cl,5404.81,5268.49,4987.53,4963.24,4938.91,4904.6,4881.68,4872.97,4873.63,4884.83
GCAM4,World,ssp434,kt CHCl3 / yr,Emissions|CHCl3,459.646,446.95,425.949,422.942,418.575,410.461,403.778,397.573,398.23,402.871
GCAM4,World,ssp434,kt HCFC141b / yr,Emissions|HCFC141b,59.82,64.9344,53.9924,31.7665,18.1624,10.3843,5.9372,3.3946,1.9408,1.2004
GCAM4,World,ssp434,kt HCFC142b / yr,Emissions|HCFC142b,22.47,20.0708,11.6285,3.6001,1.0108,0.2838,0.0796,0.0224,0.0063,0.0209
GCAM4,World,ssp434,kt HCFC22 / yr,Emissions|HCFC22,358.881,322.601,143.31,20.2888,1.8833,0.1748,0.0163,0.0015,0.0002,0.009
GCAM4,World,ssp434,kt HFC125 / yr,Emissions|HFC125,78.7906,111.757,42.5753,22.4897,8.7978,8.7793,8.5552,8.1621,8.1815,8.2162
GCAM4,World,ssp434,kt HFC134a / yr,Emissions|HFC134a,201.953,169.021,39.9145,17.1635,6.2736,5.9618,5.7163,5.5667,5.8139,6.0597
GCAM4,World,ssp434,kt HFC143a / yr,Emissions|HFC143a,32.381,40.7032,15.2581,8.3579,3.3345,3.3466,3.3158,3.1969,3.2018,3.2152
GCAM4,World,ssp434,kt HFC152a / yr,Emissions|HFC152a,55.8814,40.1562,7.0254,2.4908,0.8044,0.6912,0.6018,0.5423,0.5244,0.5125
GCAM4,World,ssp434,kt HFC227ea / yr,Emissions|HFC227ea,3.6633,3.5898,1.0171,0.4539,0.1632,0.1423,0.1228,0.107,0.1003,0.095
GCAM4,World,ssp434,kt HFC23 / yr,Emissions|HFC23,14.4857,1.7044,0.1057,0.0284,0.005,0.0025,0.0012,0.0005,0.0003,0.0
GCAM4,World,ssp434,kt HFC236fa / yr,Emissions|HFC236fa,0.2604,0.3036,0.1123,0.0622,0.0256,0.0266,0.0269,0.0264,0.0274,0.0281
GCAM4,World,ssp434,kt HFC245fa / yr,Emissions|HFC245fa,11.7285,13.6731,5.0585,2.8013,1.1515,1.197,1.2094,1.191,1.2322,1.2666
GCAM4,World,ssp434,kt HFC32 / yr,Emissions|HFC32,38.5792,4.5393,0.2815,0.0756,0.0133,0.0067,0.0032,0.0013,0.0008,0.0
GCAM4,World,ssp434,kt HFC365mfc / yr,Emissions|HFC365mfc,4.6492,3.891,0.9188,0.3951,0.1445,0.1372,0.1316,0.1281,0.1339,0.1395
GCAM4,World,ssp434,kt HFC4310mee / yr,Emissions|HFC4310mee,1.1516,0.8275,0.1448,0.0513,0.0166,0.0142,0.0124,0.0112,0.0108,0.0106
GCAM4,World,ssp434,kt Halon1202 / yr,Emissions|Halon1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM4,World,ssp434,kt Halon1211 / yr,Emissions|Halon1211,3.2933,2.1847,0.9614,0.4231,0.1862,0.0819,0.0361,0.0159,0.007,0.008
GCAM4,World,ssp434,kt Halon1301 / yr,Emissions|Halon1301,1.3378,1.1071,0.7583,0.5193,0.3557,0.2436,0.1668,0.1143,0.0783,0.0536
GCAM4,World,ssp434,kt Halon2402 / yr,Emissions|Halon2402,0.3481,0.279,0.1793,0.1153,0.0741,0.0476,0.0306,0.0197,0.0126,0.0081
GCAM4,World,ssp434,kt N2O / yr,Emissions|N2O,10900.0,11102.5,11224.1,11883.7,12508.4,13189.2,13911.6,14614.6,15071.9,15110.9
GCAM4,World,ssp434,kt NF3 / yr,Emissions|NF3,1.3581,1.3455,1.0318,1.1042,1.2032,1.2669,1.3402,1.4141,1.4759,1.5511
GCAM4,World,ssp434,kt SF6 / yr,Emissions|SF6,8.02,7.9452,6.0931,6.521,7.1055,7.4811,7.9143,8.3508,8.7155,9.1594
GCAM4,World,ssp434,kt SO2F2 / yr,Emissions|SO2F2,2.5317,2.226,1.5961,1.5415,1.487,1.4101,1.3587,1.3391,1.3406,1.3658
GCAM4,World,ssp434,kt cC4F8 / yr,Emissions|cC4F8,1.2672,1.1143,0.7989,0.7716,0.7443,0.7059,0.6801,0.6704,0.671,0.6835
